,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,Video publish time,duration_converted,duration_converted_t,Avg_duration_sec,Engagement_ratio,view/subs_count
29,zVB2ZR6RpzM,MySirG.com,Switch Case Control in C Language | Community LIVE Class | Day-13,"Free LIVE community classes | Mon to Fri 9:45 PM
Started from: Tuesday, 14 Jun 2022
on YouTube 

For notes, assignments and  more details about the syllabus, please visit: https://courses.ineuron.ai/C-language-for-Absolute-Beginners

You can win lots of goodies during live sessions. 
Fill form to participate in the contest: https://forms.gle/KhCNdWz4JosF7HmV9

A Job Ready Bootcamp in C++, DSA and IOT - Admission Link: https://bit.ly/3aEQJvp

Logic Building with C Language- YouTube Playlist: https://youtube.com/playlist?list=PL7ersPsTyYt1I2qKWkVT8L4521MmEHdeQ

Python Interview Preparation- YouTube Playlist:
https://youtube.com/playlist?list=PL7ersPsTyYt2dj8J0nh0APeXvkwnMknYA

Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-30T17:17:43Z,14037,694,,97,PT56M25S,hd,False,2022-06-30,2022-09-12 00:56:25,00:56:25,3385,0.056351072166417326,0.021729102167182664
30,raNY4Ig8dd0,MySirG.com,Nested Loop and Star Pattern in C Language| Community LIVE Class | Day-12,"Free LIVE community classes | Mon to Fri 9:45 PM
Started from: Tuesday, 14 Jun 2022
on YouTube 

For notes, assignments and  more details about the syllabus, please visit: https://courses.ineuron.ai/C-language-for-Absolute-Beginners
You can win lots of goodies during live sessions

A Job Ready Bootcamp in C++, DSA and IOT - Admission Link: https://bit.ly/3aEQJvp

Logic Building with C Language- YouTube Playlist: https://youtube.com/playlist?list=PL7ersPsTyYt1I2qKWkVT8L4521MmEHdeQ

Python Interview Preparation- YouTube Playlist:
https://youtube.com/playlist?list=PL7ersPsTyYt2dj8J0nh0APeXvkwnMknYA



Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-29T17:27:49Z,11508,715,,28,PT1H2M36S,hd,False,2022-06-29,2022-09-12 01:02:36,01:02:36,3756,0.06456378171706639,0.01781424148606811
31,l1UHODo7yIM,MySirG.com,"do while, for and break in C Language| Community LIVE Class | Day-11","Free LIVE community classes | Mon to Fri 9:45 PM
Started from: Tuesday, 14 Jun 2022
on YouTube 

For notes, assignments and  more details about the syllabus, please visit: https://courses.ineuron.ai/C-language-for-Absolute-Beginners
You can win lots of goodies during live sessions

A Job Ready Bootcamp in C++, DSA and IOT - Admission Link: https://bit.ly/3aEQJvp

Logic Building with C Language- YouTube Playlist: https://youtube.com/playlist?list=PL7ersPsTyYt1I2qKWkVT8L4521MmEHdeQ

Python Interview Preparation- YouTube Playlist:
https://youtube.com/playlist?list=PL7ersPsTyYt2dj8J0nh0APeXvkwnMknYA


Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-28T17:46:24Z,10402,849,,26,PT1H21M,hd,False,2022-06-28,2022-09-12 01:00:21,01:00:21,3621,0.08411843876177658,0.01610216718266254
32,Mq5k6TXs3xo,MySirG.com,while loop in C Language | Community LIVE Class | Day-10,"Free LIVE community classes | Mon to Fri 9:45 PM
Started from: Tuesday, 14 Jun 2022
on YouTube 

Winner of Quiz-2 Announcement Today 😍😊👏✨

For notes, assignments and  more details about the syllabus, please visit: https://courses.ineuron.ai/C-language-for-Absolute-Beginners

A Job Ready Bootcamp in C++, DSA and IOT - Admission Link: https://bit.ly/3aEQJvp

Logic Building with C Language- YouTube Playlist: https://youtube.com/playlist?list=PL7ersPsTyYt1I2qKWkVT8L4521MmEHdeQ

Python Interview Preparation- YouTube Playlist:
https://youtube.com/playlist?list=PL7ersPsTyYt2dj8J0nh0APeXvkwnMknYA


Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-27T17:46:21Z,11949,903,,24,PT1H25M10S,hd,False,2022-06-27,2022-09-12 01:25:10,01:25:10,5110,0.07757971378358021,0.0184969040247678
33,r84HKqKlIS8,MySirG.com,LIVE from Hackathon 3.0 | Ultimate Tech Fun,"Hackathon event at iNeuron Bengaluru 


Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-25T16:11:42Z,14590,528,,21,PT50M53S,hd,False,2022-06-25,2022-09-12 00:50:53,00:50:53,3053,0.03762851267991775,0.02258513931888545
34,Nu5JL4JXzeU,MySirG.com,Iterative Control in C Language | Community LIVE Class | Day-9,"Free LIVE community classes | Mon to Fri 9:45 PM
Started from: Tuesday, 14 Jun 2022
on YouTube 

For notes, assignments and  more details about the syllabus, please visit: https://courses.ineuron.ai/C-language-for-Absolute-Beginners

A Job Ready Bootcamp in C++, DSA and IOT - Admission Link: https://bit.ly/3aEQJvp

Logic Building with C Language- YouTube Playlist: https://youtube.com/playlist?list=PL7ersPsTyYt1I2qKWkVT8L4521MmEHdeQ

Python Interview Preparation- YouTube Playlist:
https://youtube.com/playlist?list=PL7ersPsTyYt2dj8J0nh0APeXvkwnMknYA


Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-24T17:12:50Z,10711,1043,,43,PT53M35S,hd,False,2022-06-24,2022-09-12 00:53:35,00:53:35,3215,0.10139109326860238,0.016580495356037152
35,T9opDCiDLFg,MySirG.com,Hackathon Announcement | Saturday 25 Jun 2022,"Free Registration: https://hackathon.ineuron.ai/musigma

Join Free C Language Community LIVE Classes: https://courses.ineuron.ai/C-language-for-Absolute-Beginners

Join ""Job Ready Bootcamp in C++, DSA and IOT"": https://bit.ly/3aEQJvp

Logic Building with C Language- YouTube Playlist: https://youtube.com/playlist?list=PL7ersPsTyYt1I2qKWkVT8L4521MmEHdeQ

Python Interview Preparation- YouTube Playlist:
https://youtube.com/playlist?list=PL7ersPsTyYt2dj8J0nh0APeXvkwnMknYA

Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-24T04:05:47Z,3020,181,,11,PT1M48S,hd,False,2022-06-24,2022-09-12 00:01:48,00:01:48,108,0.06357615894039735,0.004674922600619195
36,FAUZZDH-Vec,MySirG.com,More on Decision Control | Community LIVE Class | Day-8,"Free LIVE community classes | Mon to Fri 9:45 PM
Started from: Tuesday, 14 Jun 2022
on YouTube 

For notes, assignments and  more details about the syllabus, please visit: https://courses.ineuron.ai/C-language-for-Absolute-Beginners

A Job Ready Bootcamp in C++, DSA and IOT - Admission Link: https://bit.ly/3aEQJvp

Logic Building with C Language- YouTube Playlist: https://youtube.com/playlist?list=PL7ersPsTyYt1I2qKWkVT8L4521MmEHdeQ

Python Interview Preparation- YouTube Playlist:
https://youtube.com/playlist?list=PL7ersPsTyYt2dj8J0nh0APeXvkwnMknYA


Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-23T17:28:46Z,11611,845,,20,PT1H9M31S,hd,False,2022-06-23,2022-09-12 01:09:31,01:09:31,4171,0.07449832055809147,0.017973684210526315
37,1dX7SR7YnUM,MySirG.com,Decision Control Statements | Community LIVE Class | Day-7,"Free LIVE community classes | Mon to Fri 9:45 PM
Started from: Tuesday, 14 Jun 2022
on YouTube 

For notes, assignments and  more details about the syllabus, please visit: https://courses.ineuron.ai/C-language-for-Absolute-Beginners

A Job Ready Bootcamp in C++, DSA and IOT - Admission Link: https://bit.ly/3aEQJvp

Logic Building with C Language- YouTube Playlist: https://youtube.com/playlist?list=PL7ersPsTyYt1I2qKWkVT8L4521MmEHdeQ

Python Interview Preparation- YouTube Playlist:
https://youtube.com/playlist?list=PL7ersPsTyYt2dj8J0nh0APeXvkwnMknYA


Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-22T17:43:31Z,14921,1322,,32,PT1H22M20S,hd,False,2022-06-22,2022-09-12 01:22:20,01:22:20,4940,0.09074458816433215,0.02309752321981424
38,D2ryl73dwoE,MySirG.com,Operators in C Language | Community LIVE Class | Day-6,"Free LIVE community classes | Mon to Fri 9:45 PM
Started from: Tuesday, 14 Jun 2022
on YouTube 

For notes, assignments and  more details about the syllabus, please visit: https://courses.ineuron.ai/C-language-for-Absolute-Beginners

A Job Ready Bootcamp in C++, DSA and IOT - Admission Link: https://bit.ly/3aEQJvp

Logic Building with C Language- YouTube Playlist: https://youtube.com/playlist?list=PL7ersPsTyYt1I2qKWkVT8L4521MmEHdeQ

Python Interview Preparation- YouTube Playlist:
https://youtube.com/playlist?list=PL7ersPsTyYt2dj8J0nh0APeXvkwnMknYA



Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-21T17:50:05Z,17802,1227,,65,PT1H29M25S,hd,False,2022-06-21,2022-09-12 01:29:25,01:29:25,5365,0.07257611504325356,0.027557275541795666
39,b-KYG7ahBvg,MySirG.com,History of C Language and Tokens | Community LIVE Class | Day-5,"Free LIVE community classes | Mon to Fri 9:45 PM
Started from: Tuesday, 14 Jun 2022
on YouTube 

For notes, assignments and  more details about the syllabus, please visit: https://courses.ineuron.ai/C-language-for-Absolute-Beginners
Winner Announcement Today

A Job Ready Bootcamp in C++, DSA and IOT - Admission Link: https://bit.ly/3aEQJvp

Logic Building with C Language- YouTube Playlist: https://youtube.com/playlist?list=PL7ersPsTyYt1I2qKWkVT8L4521MmEHdeQ

Python Interview Preparation- YouTube Playlist:
https://youtube.com/playlist?list=PL7ersPsTyYt2dj8J0nh0APeXvkwnMknYA

Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-20T17:35:00Z,17007,1227,,42,PT1H13M56S,hd,False,2022-06-20,2022-09-12 01:13:56,01:13:56,4436,0.07461633445052038,0.026326625386996903
40,uqTKg5zSfUk,MySirG.com,Output Instruction in C Language | Community LIVE Classes | Day-4,"Free LIVE community classes | Mon to Fri 9:45 PM
Started from: Tuesday, 14 Jun 2022
on YouTube 

For notes, assignments and  more details about the syllabus, please visit: https://courses.ineuron.ai/C-language-for-Absolute-Beginners
Win Exciting Prizes Today

A Job Ready Bootcamp in C++, DSA and IOT - Admission Link: https://bit.ly/3aEQJvp

Logic Building with C Language- YouTube Playlist: https://youtube.com/playlist?list=PL7ersPsTyYt1I2qKWkVT8L4521MmEHdeQ

Python Interview Preparation- YouTube Playlist:
https://youtube.com/playlist?list=PL7ersPsTyYt2dj8J0nh0APeXvkwnMknYA


Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-17T17:57:02Z,25963,1897,,108,PT1H37M30S,hd,False,2022-06-17,2022-09-12 01:37:30,01:37:30,5850,0.07722528213226515,0.040190402476780185
41,zIZs5ITni0A,MySirG.com,Data Types and Variable Declarations | Community LIVE Class | Day-3,"Free LIVE community classes | Mon to Fri 9:45 PM
Started from: Tuesday, 14 Jun 2022
on YouTube 

For notes, assignments and  more details about the syllabus, please visit: https://courses.ineuron.ai/C-language-for-Absolute-Beginners

A Job Ready Bootcamp in C++, DSA and IOT - Admission Link: https://bit.ly/3aEQJvp


Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-16T17:48:40Z,27408,2081,,104,PT1H26M45S,hd,False,2022-06-16,2022-09-12 01:26:45,01:26:45,5205,0.07972124927028605,0.04242724458204335
42,ZJxOtmoSLRk,MySirG.com,Hackathon 2.0 | Jetbrains - Kotlin | Prizes 4.5L+ 5000 USD Licenses,"Hackathon 2.0 Register for FREE: https://hackathon.ineuron.ai/jetbrains

A Job Ready Bootcamp in C++, DSA and IOT - Admission Link: https://bit.ly/3aEQJvp


Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-16T13:45:03Z,3463,197,,12,PT5M53S,hd,False,2022-06-16,2022-09-12 00:05:53,00:05:53,353,0.06035229569737222,0.005360681114551084
43,Aadj7f_EdXA,MySirG.com,History of C Language and Tokens | Community LIVE Class | Day-2,"Free LIVE community classes | Mon to Fri 9:45 PM
Started from: Tuesday, 14 Jun 2022
on YouTube 

For notes, assignments and  more details about the syllabus, please visit: https://courses.ineuron.ai/C-language-for-Absolute-Beginners

A Job Ready Bootcamp in C++, DSA and IOT - Admission Link: https://bit.ly/3aEQJvp


Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-15T17:49:58Z,35671,2904,,177,PT1H25M41S,hd,False,2022-06-15,2022-09-12 01:25:41,01:25:41,5141,0.08637268369263547,0.05521826625386997
44,nyMORQAdhkk,MySirG.com,Introduction to C Programming | Community LIVE Class | Day-1,"Free LIVE community classes | Mon to Fri 9:45 PM
Started from: Tuesday, 14 Jun 2022
on YouTube 

For notes, assignments and  more details about the syllabus, please visit: https://courses.ineuron.ai/C-language-for-Absolute-Beginners

A Job Ready Bootcamp in C++, DSA and IOT - Admission Link: https://bit.ly/3aEQJvp



Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-14T17:50:05Z,56429,3343,,255,PT1H28M6S,hd,False,2022-06-14,2022-09-12 01:28:06,01:28:06,5286,0.06376154105158695,0.08735139318885449
45,-LUY_xSoj0M,MySirG.com,LIVE Community Classes Announcement | Win Prizes,"Free LIVE community classes | Mon to Fri 9:45 PM
Starting from: Tuesday, 14 Jun 2022
on YouTube 
For more details about the syllabus: https://courses.ineuron.ai/C-language-for-Absolute-Beginners

A Job Ready Bootcamp in C++, DSA and IOT - Admission Link: https://bit.ly/3aEQJvp



Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-13T12:30:00Z,22162,1650,,154,PT10M46S,hd,False,2022-06-13,2022-09-12 00:10:46,00:10:46,646,0.08140059561411425,0.03430650154798762
46,kjujkaEYryc,MySirG.com,Judging in Hackathon was wonderful experience,,,2022-06-13T01:57:10Z,11801,606,,3,PT9S,hd,False,2022-06-13,2022-09-12 00:00:09,00:00:09,9,0.051605796118972966,0.01826780185758514
47,AiXYFKAEugk,MySirG.com,LIVE project presentation Hackathon,"LIVE Hackathon event at iNeuron 

**Join A job ready bootcamp in C++, DSA and IOT: 
https://courses.ineuron.ai/A-Job-Ready-Bootcamp-in-C++,-DSA-and-IOT?campaign=affiliate&coupon_code=MYSIRG10

**Free community classes will start from 14 Jun 2022 at 9:45 pm, lots of goodies will be given to the students, come and participate. 
https://courses.ineuron.ai/C-language-for-Absolute-Beginners

Connect with me
------------------------------
MySirG Instagram-  https://www.instagram.com/mysirg/
My Twitter- https://twitter.com/@sshukla_manit
MySirG Facebook- https://www.facebook.com/mysirg


How to access Free or Paid learning videos?
-----------------------------------------------------------------------
Visit: https://MySirG.com
Visit: https://premium.mysirg.com

How to join online LIVE classes?
---------------------------------------------------
Visit http://saurabhshuklaclasses.com

Competitive Coding 
_________________________________
visit https://coder.mysirg.com
Popular Searches
----------------------------
Python by Saurabh Shukla Sir
Python by Saurabh Sir
Javascript
GUI Python
Web Python
Full Stack development
C Language
C++ Language
Data Structure
PHP-MySQL
DBMS
Java
Android


Like, Comments, Share and SUBSCRIBE","['C-Language', 'JAVA', 'C++', 'Saurabh', 'Shukla', 'Sir', 'mysirg.com', 'mysirg', 'Learn', 'Hindi']",2022-06-12T12:06:59Z,16280,362,,10,PT27M51S,hd,False,2022-06-12,2022-09-12 00:27:51,00:27:51,1671,0.02285012285012285,0.02520123839009288
